
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/26/2026 12:40:41
MetaData, TestRecord.TestTarget, 260607_#2_jumbo_R0_160C
MetaData, TestRecord.IterationIndex, 23
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 7c718f72-1e26-425d-8a96-a4441b8a52a4
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, -1E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.16666666666666666
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.16666666666666666
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.16666666666666666
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.16666666666666666
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.16666666666666666
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -140.21537229755708
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -2.2056500000000003E-10, 7.6899E-11, 5.8451000000000011E-11, -140.21537229755708
DataValue, -2.94, 0.1, 0, -1.0889600000000001E-10, 5.0128E-11, 4.5440000000000007E-11, -198.30357047438847
DataValue, -2.88, 0.1, 0, -8.8414E-11, 4.1987E-11, 3.9191000000000005E-11, -396.62298406792917
DataValue, -2.82, 0.1, 0, -7.7248E-11, 3.7041000000000004E-11, 3.5079E-11, -540.17631093854322
DataValue, -2.7600000000000002, 0.1, 0, -6.967E-11, 3.3623E-11, 3.2248E-11, -694.08219518989722
DataValue, -2.7, 0.1, 0, -6.4176000000000009E-11, 3.1160000000000005E-11, 3.0172E-11, -825.69759053797929
DataValue, -2.64, 0.1, 0, -6.0041E-11, 2.9075000000000004E-11, 2.8439000000000002E-11, -985.29792840721473
DataValue, -2.58, 0.1, 0, -5.6584E-11, 2.7587000000000002E-11, 2.6992000000000003E-11, -1132.9862245922732
DataValue, -2.52, 0.1, 0, -5.3678000000000005E-11, 2.6153E-11, 2.5812000000000004E-11, -1229.6441458130889
DataValue, -2.46, 0.1, 0, -5.1384E-11, 2.5022000000000002E-11, 2.4826E-11, -1379.4055254067778
DataValue, -2.4, 0.1, 0, -4.9186000000000005E-11, 2.3974E-11, 2.3916E-11, -1509.6235936048638
DataValue, -2.34, 0.1, 0, -4.7382000000000006E-11, 2.311E-11, 2.3151E-11, -1677.5808177404153
DataValue, -2.2800000000000002, 0.1, 0, -4.5745000000000006E-11, 2.2319E-11, 2.2330000000000002E-11, -1768.6091517384045
DataValue, -2.22, 0.1, 0, -4.4124E-11, 2.1594000000000002E-11, 2.1724000000000002E-11, -1867.5648396508814
DataValue, -2.16, 0.1, 0, -4.2779000000000004E-11, 2.0930000000000002E-11, 2.1083000000000003E-11, -1963.8264860748047
DataValue, -2.1, 0.1, 0, -4.1487000000000004E-11, 2.0314E-11, 2.05E-11, -2125.3361967324836
DataValue, -2.04, 0.1, 0, -4.0384E-11, 1.9781E-11, 1.9991000000000002E-11, -2209.177508518002
DataValue, -1.98, 0.1, 0, -3.9256E-11, 1.9240000000000003E-11, 1.9532E-11, -2351.8068493259279
DataValue, -1.92, 0.1, 0, -3.8204E-11, 1.8797000000000002E-11, 1.9018E-11, -2829.187877749484
DataValue, -1.86, 0.1, 0, -3.7191000000000005E-11, 1.8441000000000002E-11, 1.8470000000000002E-11, -5798.5982497154937
DataValue, -1.8, 0.1, 0, -3.6322E-11, 1.8412000000000002E-11, 1.7651E-11, 2798.3335627326933
DataValue, -1.74, 0.1, 0, -3.5327E-11, 1.9249000000000002E-11, 1.5905000000000002E-11, 570.0522547982539
DataValue, -1.68, 0.1, 0, -3.4638000000000005E-11, 2.2726000000000003E-11, 1.1669000000000001E-11, 226.38568125231009
DataValue, -1.62, 0.1, 0, -3.3733E-11, 3.2705000000000005E-11, 1.283E-12, 131.28849702469114
DataValue, -1.56, 0.1, 0, -3.303E-11, 5.6686000000000005E-11, -2.2578000000000003E-11, 95.3227262142165
DataValue, -1.5, 0.1, 0, -3.1939E-11, 1.1517000000000001E-10, -7.7943E-11, 83.574071001555538
DataValue, -1.44, 0.1, 0, -3.1206E-11, 2.38264E-10, -1.93307E-10, 83.466983019670508
DataValue, -1.3800000000000001, 0.1, 0, -3.0573000000000004E-11, 4.84978E-10, -4.1165200000000004E-10, 90.022224556998765
DataValue, -1.32, 0.1, 0, -2.9681000000000003E-11, 9.03597E-10, -8.0502900000000005E-10, 94.568655787406982
DataValue, -1.26, 0.1, 0, -2.7411E-11, 1.72507E-09, -1.58441E-09, 91.119084326670091
DataValue, -1.2, 0.1, 0, -2.1214000000000002E-11, 3.37227E-09, -3.1756E-09, 93.652250266847958
DataValue, -1.1400000000000001, 0.1, 0, -1.2872000000000001E-11, 6.21275E-09, -5.88124E-09, 104.34935288365499
DataValue, -1.08, 0.1, 0, -5.992E-12, 1.0650099999999998E-08, -1.0127699999999998E-08, 109.79954220530215
DataValue, -1.02, 0.1, 0, 5.4070000000000007E-12, 1.85321E-08, -1.77626E-08, 108.68187331931304
DataValue, -0.96, 0.1, 0, 1.4045000000000002E-11, 3.2127399999999996E-08, -3.0867999999999996E-08, 106.15378774241839
DataValue, -0.9, 0.1, 0, 2.1043000000000002E-11, 5.7394E-08, -5.5266699999999992E-08, 99.79343840821096
DataValue, -0.84, 0.1, 0, 2.2205000000000002E-11, 1.06932E-07, -1.03089E-07, 89.704870550192709
DataValue, -0.78, 0.1, 0, 2.921E-11, 2.1869099999999998E-07, -2.10036E-07, 80.857129190180586
DataValue, -0.72, 0.1, 0, 3.1035E-11, 4.71676E-07, -4.51451E-07, 79.477923774663438
DataValue, -0.66, 0.1, 0, 2.4254000000000002E-11, 9.8981E-07, -9.38538E-07, 79.971890493549111
DataValue, -0.6, 0.1, 0, 2.4275E-11, 2.11502E-06, -2.01107E-06, 83.202188784648655
DataValue, -0.54, 0.1, 0, 2.2906000000000003E-11, 4.1871800000000006E-06, -4.04138E-06, 95.566826193651167
DataValue, -0.48, 0.1, 0, 1.9648E-11, 7.4240900000000008E-06, -7.2059500000000009E-06, 118.81419028944623
DataValue, -0.42, 0.1, 0, 1.4018000000000001E-11, 1.14961E-05, -1.11894E-05, 149.87663141105924
DataValue, -0.36, 0.1, 0, 1.2259000000000001E-11, 1.65335E-05, -1.62498E-05, 185.45683899733859
DataValue, -0.3, 0.1, 0, 1.0489E-11, 2.1956400000000002E-05, -2.16618E-05, 237.12645989054346
DataValue, -0.24, 0.1, 0, 9.0740000000000011E-12, 2.7424800000000002E-05, -2.7135900000000002E-05, 300.39904239712638
DataValue, -0.18, 0.1, 0, 8.013E-12, 3.27377E-05, -3.2465800000000003E-05, 374.01794008727086
DataValue, -0.12, 0.1, 0, 7.3700000000000011E-12, 3.77992E-05, -3.75501E-05, 456.83571035831727
DataValue, -0.06, 0.1, 0, 6.7720000000000006E-12, 4.25723E-05, -4.23406E-05, 549.140594586726
DataValue, 0, 0.1, 0, 6.2430000000000008E-12, 4.7031200000000005E-05, -4.68215E-05, 648.41439950838617
DataValue, 0.06, 0.1, 0, 6.1300000000000007E-12, 5.12272E-05, -5.10387E-05, 752.95320978883717
DataValue, 0.12, 0.1, 0, 6.124E-12, 5.5157E-05, -5.49837E-05, 864.52558583393454
DataValue, 0.18, 0.1, 0, 5.879E-12, 5.8854900000000005E-05, -5.8696900000000004E-05, 982.64326724468549
DataValue, 0.24, 0.1, 0, 5.703E-12, 6.23213E-05, -6.21769E-05, 1103.8137265866683
DataValue, 0.3, 0.1, 0, 5.5570000000000007E-12, 6.5614E-05, -6.54821E-05, 1226.6887823976213
DataValue, 0.36, 0.1, 0, 5.5960000000000008E-12, 6.8726E-05, -6.86026E-05, 1355.6207578063029
DataValue, 0.42, 0.1, 0, 5.784E-12, 7.1687E-05, -7.15718E-05, 1489.4465779086065
DataValue, 0.48, 0.1, 0, 5.8600000000000005E-12, 7.44922E-05, -7.43835E-05, 1625.9056153903616
DataValue, 0.54, 0.1, 0, 5.8600000000000005E-12, 7.7178E-05, -7.70773E-05, 1762.3872878577677
DataValue, 0.6, 0.1, 0, 5.9780000000000006E-12, 7.9741000000000008E-05, -7.9648200000000008E-05, 1908.0935943753482
DataValue, 0.66, 0.1, 0, 5.979E-12, 8.21876E-05, -8.20979E-05, 2049.8710104928355
DataValue, 0.72, 0.1, 0, 6.1250000000000007E-12, 8.45484E-05, -8.44652E-05, 2192.5795787271372
DataValue, 0.78, 0.1, 0, 6.1230000000000005E-12, 8.68111E-05, -8.67339E-05, 2340.1103295164503
DataValue, 0.84, 0.1, 0, 6.2520000000000004E-12, 8.8997100000000009E-05, -8.89241E-05, 2479.6187567644192
DataValue, 0.9, 0.1, 0, 6.0590000000000007E-12, 9.11156E-05, -9.10468E-05, 2625.1634271533771
DataValue, 0.96, 0.1, 0, 6.4010000000000007E-12, 9.31597E-05, -9.3094100000000007E-05, 2789.2844377709184
DataValue, 1.02, 0.1, 0, 6.5700000000000005E-12, 9.51211E-05, -9.50596E-05, 2943.7191922247348
DataValue, 1.08, 0.1, 0, 6.5670000000000006E-12, 9.70358E-05, -9.6975500000000007E-05, 3092.8909687653181
