
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/26/2026 09:10:09
MetaData, TestRecord.TestTarget, 260607_#2_jumbo_R0_RT
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 0177f4fc-9ea2-41df-a91b-576259254fca
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, -1E-14
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU3:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -73.763845711814639
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -2.2361000000000003E-11, 6.4690000000000008E-12, 3.2360000000000003E-12, -73.763845711814639
DataValue, -2.94, 0.1, 0, -5.146E-12, 2.8680000000000003E-12, 1.898E-12, -97.31620429752239
DataValue, -2.88, 0.1, 0, -3.226E-12, 1.885E-12, 1.291E-12, -170.19515208000965
DataValue, -2.82, 0.1, 0, -2.13E-12, 1.4170000000000001E-12, 9.51E-13, -205.74907262077167
DataValue, -2.7600000000000002, 0.1, 0, -1.5380000000000001E-12, 1.0520000000000002E-12, 7.3700000000000009E-13, -212.21849308354183
DataValue, -2.7, 0.1, 0, -1.068E-12, 8.050000000000001E-13, 5.87E-13, -263.35521052002241
DataValue, -2.64, 0.1, 0, -7.4400000000000006E-13, 6.6700000000000009E-13, 4.6000000000000006E-13, -316.532936027295
DataValue, -2.58, 0.1, 0, -5.44E-13, 5.5100000000000008E-13, 3.7900000000000005E-13, -326.77500007939852
DataValue, -2.52, 0.1, 0, -3.51E-13, 4.6200000000000005E-13, 3.4E-13, -253.16222723557485
DataValue, -2.46, 0.1, 0, -2.0800000000000002E-13, 3.43E-13, 2.6E-13, -246.61386173317575
DataValue, -2.4, 0.1, 0, -1.2100000000000002E-13, 2.84E-13, 2.2200000000000001E-13, -242.23036261164842
DataValue, -2.34, 0.1, 0, -2.0000000000000003E-14, 2.0900000000000002E-13, 1.83E-13, -445.96918895182779
DataValue, -2.2800000000000002, 0.1, 0, 1.1400000000000002E-13, 2.17E-13, 1.87E-13, -256.88399398779114
DataValue, -2.22, 0.1, 0, 1.06E-13, 1.3100000000000002E-13, 1.0800000000000001E-13, -106.06308648465362
DataValue, -2.16, 0.1, 0, 1.5600000000000002E-13, 7E-14, 1.5100000000000001E-13, -256.14859299448597
DataValue, -2.1, 0.1, 0, 2.59E-13, 8.2E-14, 1.34E-13, -246.25733669329293
DataValue, -2.04, 0.1, 0, 2.55E-13, 4.3000000000000006E-14, 3.1E-14, -76.262821610866624
DataValue, -1.98, 0.1, 0, 2.8600000000000004E-13, -1.7E-14, 2.2E-14, -39.112754094242533
DataValue, -1.92, 0.1, 0, 3.28E-13, 2E-15, 4.5000000000000004E-14, 465.42456096140319
DataValue, -1.86, 0.1, 0, 3.6100000000000003E-13, 2.2E-14, 3.5E-14, 34.6246809813351
DataValue, -1.8, 0.1, 0, 4.5900000000000006E-13, -6.4E-14, 5.0000000000000008E-15, 128.43713323108318
DataValue, -1.74, 0.1, 0, 4.4400000000000003E-13, -5.6E-14, 2E-15, -158.37701533914685
DataValue, -1.68, 0.1, 0, 4.5400000000000003E-13, -3.0000000000000005E-14, -1.4E-14, -384.88724326682836
DataValue, -1.62, 0.1, 0, 4.75E-13, -4.1E-14, 1.4E-14, 161.73872477570231
DataValue, -1.56, 0.1, 0, 5.36E-13, -6.3000000000000009E-14, -1E-15, 108.42953830177959
DataValue, -1.5, 0.1, 0, 5.16E-13, -1.24E-13, -5.3E-14, 249.046315067893
DataValue, -1.44, 0.1, 0, 4.73E-13, -1.0200000000000001E-13, -2.9E-14, -317.77110338763828
DataValue, -1.3800000000000001, 0.1, 0, 5.2800000000000007E-13, -8.5E-14, -2.7000000000000002E-14, 738.37552567464263
DataValue, -1.32, 0.1, 0, 5.43E-13, -1.2000000000000002E-13, -4.4E-14, 543.5081990593269
DataValue, -1.26, 0.1, 0, 5.7400000000000008E-13, -1.06E-13, -4.4E-14, 611.88626103734521
DataValue, -1.2, 0.1, 0, 5.63E-13, -1.46E-13, -7.2000000000000009E-14, 274.95986325905074
DataValue, -1.1400000000000001, 0.1, 0, 6.2500000000000006E-13, -1.64E-13, -1.9E-14, -912.01794924807632
DataValue, -1.08, 0.1, 0, 5.7800000000000006E-13, -1.28E-13, -4.3000000000000006E-14, -922.69983518573633
DataValue, -1.02, 0.1, 0, 6.06E-13, -1.4400000000000002E-13, -3.5E-14, 451.18964864951022
DataValue, -0.96, 0.1, 0, 5.83E-13, -1.6700000000000002E-13, -6.4E-14, 722.95629491891862
DataValue, -0.9, 0.1, 0, 6.0300000000000006E-13, -1.7E-13, -5.700000000000001E-14, 1113.6595219486453
DataValue, -0.84, 0.1, 0, 5.9700000000000008E-13, -1.8600000000000002E-13, -8.4000000000000008E-14, 4139.7101286907655
DataValue, -0.78, 0.1, 0, 6.2600000000000006E-13, -1.75E-13, -9.9000000000000007E-14, 
DataValue, -0.72, 0.1, 0, 6.0100000000000006E-13, -1.8600000000000002E-13, -6.8E-14, 1294.36715644559
DataValue, -0.66, 0.1, 0, 6.55E-13, -1.9200000000000002E-13, -2.9E-14, 22379.946380598889
DataValue, -0.6, 0.1, 0, 6.39E-13, -1.87E-13, -5.3E-14, -1711.6066540746681
DataValue, -0.54, 0.1, 0, 6.4200000000000009E-13, -1.7900000000000002E-13, -7.6E-14, 11279.893616217687
DataValue, -0.48, 0.1, 0, 7.8900000000000007E-13, -1.89E-13, -1.6200000000000002E-13, 455.14430078923107
DataValue, -0.42, 0.1, 0, 1.1560000000000001E-12, -2.33E-13, -3.78E-13, -62.842277505240531
DataValue, -0.36, 0.1, 0, 2.2670000000000003E-12, -2.8E-14, -1.235E-12, 36.89882298072316
DataValue, -0.3, 0.1, 0, 3.4020000000000002E-12, 6.0220000000000008E-12, -7.5220000000000013E-12, 15.376636557612807
DataValue, -0.24, 0.1, 0, 2.8840000000000002E-12, 6.8614E-11, -6.973E-11, 25.369899273029088
DataValue, -0.18, 0.1, 0, 2.2130000000000004E-12, 6.82276E-10, -6.80901E-10, 26.371634415973237
DataValue, -0.12, 0.1, 0, 1.4510000000000002E-12, 6.49534E-09, -6.481E-09, 27.08725577915224
DataValue, -0.06, 0.1, 0, 1.498E-12, 5.7271699999999995E-08, -5.7109199999999996E-08, 29.293250163514216
DataValue, 0, 0.1, 0, 1.429E-12, 3.90564E-07, -3.8957599999999997E-07, 35.4438646524986
DataValue, 0.06, 0.1, 0, 1.26E-12, 1.6916200000000002E-06, -1.6871100000000002E-06, 48.4072295697768
DataValue, 0.12, 0.1, 0, 1.6890000000000002E-12, 4.65902E-06, -4.6511200000000008E-06, 70.643645050497383
DataValue, 0.18, 0.1, 0, 1.6530000000000001E-12, 9.2475E-06, -9.2357E-06, 103.45825584508005
DataValue, 0.24, 0.1, 0, 1.306E-12, 1.48603E-05, -1.48422E-05, 146.8397837097603
DataValue, 0.3, 0.1, 0, 1.7180000000000002E-12, 2.0938100000000002E-05, -2.09217E-05, 199.43252032053368
DataValue, 0.36, 0.1, 0, 1.7560000000000002E-12, 2.7123500000000002E-05, -2.71069E-05, 261.00643139847261
DataValue, 0.42, 0.1, 0, 1.7770000000000002E-12, 3.31595E-05, -3.3144E-05, 331.95656355408363
DataValue, 0.48, 0.1, 0, 1.8440000000000002E-12, 3.8935E-05, -3.89206E-05, 411.7207768272329
DataValue, 0.54, 0.1, 0, 1.829E-12, 4.438E-05, -4.43656E-05, 499.17174608979633
DataValue, 0.6, 0.1, 0, 1.8940000000000002E-12, 4.9515800000000005E-05, -4.95022E-05, 593.03661994065828
DataValue, 0.66, 0.1, 0, 1.963E-12, 5.4333300000000004E-05, -5.4321500000000005E-05, 694.34776764572871
DataValue, 0.72, 0.1, 0, 2.0110000000000002E-12, 5.88573E-05, -5.8845500000000004E-05, 802.38919665421486
DataValue, 0.78, 0.1, 0, 2.114E-12, 6.30981E-05, -6.30862E-05, 915.26268012993489
DataValue, 0.84, 0.1, 0, 2.086E-12, 6.71028E-05, -6.70926E-05, 1030.5974854305575
DataValue, 0.9, 0.1, 0, 2.101E-12, 7.08899E-05, -7.08789E-05, 1152.3279980108105
DataValue, 0.96, 0.1, 0, 2.1700000000000002E-12, 7.44675E-05, -7.4459E-05, 1276.506905881495
DataValue, 1.02, 0.1, 0, 2.1990000000000002E-12, 7.7877300000000007E-05, -7.7868800000000009E-05, 1401.3237381262011
DataValue, 1.08, 0.1, 0, 2.269E-12, 8.1125400000000008E-05, -8.11156E-05, 1530.8668673348032
DataValue, 1.1400000000000001, 0.1, 0, 2.2580000000000003E-12, 8.42275E-05, -8.4218500000000007E-05, 1666.3599614093139
