
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/26/2026 12:33:23
MetaData, TestRecord.TestTarget, 260607_#2_402001_R0_160C
MetaData, TestRecord.IterationIndex, 20
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 14dc2543-ca50-4f09-8809-5a99e92693ff
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -112.53760862746101
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -4.2320000000000005E-12, 3.17E-13, 2.9800000000000004E-13, -112.53760862746101
DataValue, -2.94, 0.1, 0, -1.3940000000000001E-12, 1.8600000000000002E-13, 2.1500000000000002E-13, -227.36179581585569
DataValue, -2.88, 0.1, 0, -1.034E-12, 1.87E-13, 1.6000000000000003E-13, -575.63112572458851
DataValue, -2.82, 0.1, 0, -8.0800000000000009E-13, 1.5100000000000001E-13, 1.4500000000000001E-13, -1119.9813901513485
DataValue, -2.7600000000000002, 0.1, 0, -6.62E-13, 1.6800000000000002E-13, 1.5000000000000002E-13, 1871.3587986601633
DataValue, -2.7, 0.1, 0, -5.35E-13, 1.6100000000000002E-13, 1.0400000000000001E-13, -2179.4494300459182
DataValue, -2.64, 0.1, 0, -4.47E-13, 1.59E-13, 1.9200000000000002E-13, -505.86534313904286
DataValue, -2.58, 0.1, 0, -4.1400000000000005E-13, 1.2700000000000001E-13, 1.5600000000000002E-13, 6419.8130797585172
DataValue, -2.52, 0.1, 0, -3.89E-13, 1.6200000000000002E-13, 8.2E-14, 955.21465641766952
DataValue, -2.46, 0.1, 0, -3.4600000000000004E-13, 1.4400000000000002E-13, 1.0200000000000001E-13, -783.686765312785
DataValue, -2.4, 0.1, 0, -3.18E-13, 1.3900000000000001E-13, 9.8000000000000012E-14, 8699.8620672156121
DataValue, -2.34, 0.1, 0, -2.7700000000000003E-13, 1.46E-13, 1.09E-13, -427.78677142161149
DataValue, -2.2800000000000002, 0.1, 0, -2.56E-13, 1.0500000000000001E-13, 9.7E-14, -343.96014099117036
DataValue, -2.22, 0.1, 0, -2.5100000000000004E-13, 1.03E-13, 1.24E-13, 451.09292654335587
DataValue, -2.16, 0.1, 0, -2.1900000000000003E-13, 1.3700000000000002E-13, 1.2000000000000002E-13, 882.6408622859401
DataValue, -2.1, 0.1, 0, -2.1300000000000003E-13, 1.18E-13, 7.7E-14, -406.76847482342208
DataValue, -2.04, 0.1, 0, -1.9500000000000003E-13, 1.0200000000000001E-13, 7.8000000000000008E-14, -1355.1145817399456
DataValue, -1.98, 0.1, 0, -1.82E-13, 1.0800000000000001E-13, 5.2000000000000006E-14, -219.20395851701034
DataValue, -1.92, 0.1, 0, -1.52E-13, 5.9E-14, 6.0000000000000009E-14, 621.54879825292824
DataValue, -1.86, 0.1, 0, -1.94E-13, 1.3100000000000002E-13, 4.8000000000000004E-14, -1118.9277502227744
DataValue, -1.8, 0.1, 0, -1.5600000000000002E-13, 5.3E-14, 3.2E-14, -270.03883703816524
DataValue, -1.74, 0.1, 0, -1.25E-13, 8.4000000000000008E-14, 9.6000000000000007E-14, 189.01261109404669
DataValue, -1.68, 0.1, 0, -1.3E-13, 1E-13, 8.5E-14, -375.06688536120004
DataValue, -1.62, 0.1, 0, -1.0100000000000001E-13, 6.1E-14, 4.1E-14, 12059.900496854825
DataValue, -1.56, 0.1, 0, -1.19E-13, 1.0100000000000001E-13, 6.8E-14, 405.61728138617752
DataValue, -1.5, 0.1, 0, -7.1E-14, 8.2E-14, 8.7000000000000008E-14, -575.81223110379813
DataValue, -1.44, 0.1, 0, -8.8E-14, 8.2E-14, 4.2000000000000004E-14, 1042.8495605599999
DataValue, -1.3800000000000001, 0.1, 0, -1.35E-13, 9.2000000000000012E-14, 1.0700000000000001E-13, -484.19083845326685
DataValue, -1.32, 0.1, 0, -7.8000000000000008E-14, 6.4E-14, 6.6000000000000009E-14, -292.03140272149574
DataValue, -1.26, 0.1, 0, -4.9000000000000006E-14, 6.1E-14, 8.1000000000000008E-14, 351.9819356603918
DataValue, -1.2, 0.1, 0, -5.9E-14, 9.0000000000000008E-14, 1E-13, 152.48436373732977
DataValue, -1.1400000000000001, 0.1, 0, -2.5E-14, 1.34E-13, -2.4000000000000002E-14, 95.306768791532662
DataValue, -1.08, 0.1, 0, 4.9000000000000006E-14, 3.17E-13, -2.59E-13, 52.166115861438648
DataValue, -1.02, 0.1, 0, 8.5E-14, 1.337E-12, -1.318E-12, 41.746780306066206
DataValue, -0.96, 0.1, 0, 1.1400000000000002E-13, 5.616E-12, -5.6090000000000008E-12, 43.127456751497448
DataValue, -0.9, 0.1, 0, 1.6700000000000002E-13, 2.1604E-11, -2.1105E-11, 46.2253179117898
DataValue, -0.84, 0.1, 0, 2.79E-13, 7.5309E-11, -7.268400000000001E-11, 49.456021392559691
DataValue, -0.78, 0.1, 0, 2.45E-13, 2.44515E-10, -2.32864E-10, 52.5924200939814
DataValue, -0.72, 0.1, 0, 2.46E-13, 7.3752300000000008E-10, -6.97972E-10, 57.557511721946526
DataValue, -0.66, 0.1, 0, 2.3100000000000003E-13, 1.96677E-09, -1.84101E-09, 61.83120479201817
DataValue, -0.6, 0.1, 0, 2.1500000000000002E-13, 5.13618E-09, -4.87237E-09, 67.3873821466457
DataValue, -0.54, 0.1, 0, 2.24E-13, 1.16714E-08, -1.1082199999999999E-08, 78.340976879719818
DataValue, -0.48, 0.1, 0, 1.77E-13, 2.3761699999999998E-08, -2.27779E-08, 92.856066644604837
DataValue, -0.42, 0.1, 0, 1.81E-13, 4.24983E-08, -4.10365E-08, 114.15985287394413
DataValue, -0.36, 0.1, 0, 2.1500000000000002E-13, 6.79813E-08, -6.6063499999999988E-08, 141.08637384225887
DataValue, -0.3, 0.1, 0, 1.82E-13, 9.9485E-08, -9.7239299999999991E-08, 172.53933009322444
DataValue, -0.24, 0.1, 0, 1.2700000000000001E-13, 1.36282E-07, -1.3374599999999999E-07, 206.41224649793864
DataValue, -0.18, 0.1, 0, 1.4500000000000001E-13, 1.77926E-07, -1.75222E-07, 242.6553611724402
DataValue, -0.12, 0.1, 0, 1.3800000000000002E-13, 2.23465E-07, -2.20602E-07, 282.05527384647024
DataValue, -0.06, 0.1, 0, 1.2000000000000002E-13, 2.72276E-07, -2.69293E-07, 323.07561971330892
DataValue, 0, 0.1, 0, 1.24E-13, 3.23981E-07, -3.20883E-07, 365.47796995381566
DataValue, 0.06, 0.1, 0, 1.3E-13, 3.78098E-07, -3.7505999999999997E-07, 409.21544530461767
DataValue, 0.12, 0.1, 0, 1.29E-13, 4.34384E-07, -4.31172E-07, 453.48187937473421
DataValue, 0.18, 0.1, 0, 1.19E-13, 4.92637E-07, -4.89663E-07, 498.29856582378596
DataValue, 0.24, 0.1, 0, 1.3800000000000002E-13, 5.52663E-07, -5.49273E-07, 545.630310238768
DataValue, 0.3, 0.1, 0, 9.3000000000000008E-14, 6.1382E-07, -6.10606E-07, 595.6533497493574
DataValue, 0.36, 0.1, 0, 1.3300000000000001E-13, 6.7601E-07, -6.72906E-07, 643.09233306160263
DataValue, 0.42, 0.1, 0, 1.3200000000000002E-13, 7.39741E-07, -7.36585E-07, 689.091376523341
DataValue, 0.48, 0.1, 0, 1.29E-13, 8.04604E-07, -8.01601E-07, 736.75855003671779
DataValue, 0.54, 0.1, 0, 1.1000000000000001E-13, 8.70594E-07, -8.67253E-07, 785.85403493750607
DataValue, 0.6, 0.1, 0, 1.3900000000000001E-13, 9.37344E-07, -9.34307E-07, 839.793746084064
DataValue, 0.66, 0.1, 0, 1.2700000000000001E-13, 1.004322E-06, -1.0011249999999999E-06, 897.71930277515571
DataValue, 0.72, 0.1, 0, 1.25E-13, 1.071401E-06, -1.068079E-06, 946.85200802317263
DataValue, 0.78, 0.1, 0, 1.3200000000000002E-13, 1.1400229999999999E-06, -1.136624E-06, 1015.0062970898243
DataValue, 0.84, 0.1, 0, 1.52E-13, 1.2058600000000001E-06, -1.2016800000000002E-06, 1080.2094070678852
DataValue, 0.9, 0.1, 0, 1.0400000000000001E-13, 1.2739700000000002E-06, -1.2714900000000002E-06, 1095.9812070765051
DataValue, 0.96, 0.1, 0, 1.4400000000000002E-13, 1.3453900000000002E-06, -1.3423500000000002E-06, 1134.1735550426968
DataValue, 1.02, 0.1, 0, 1.4400000000000002E-13, 1.4161500000000002E-06, -1.4133800000000002E-06, 1187.7516578505151
DataValue, 1.08, 0.1, 0, 1.6700000000000002E-13, 1.4884200000000001E-06, -1.48551E-06, 1253.1821384740808
DataValue, 1.1400000000000001, 0.1, 0, 1.6000000000000003E-13, 1.5584600000000002E-06, -1.5549100000000002E-06, 1320.6425429449716
