
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/26/2026 09:02:16
MetaData, TestRecord.TestTarget, 260607_#2_402001_R1_RT
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 48d21d45-27e9-4b97-b58c-dd12cb39458c
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -2969.8989871505446
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -3.7E-14, 5E-14, 5.4000000000000003E-14, -2969.8989871505446
DataValue, -2.94, 0.1, 0, 5.9E-14, 4.9000000000000006E-14, 6.8E-14, -482.97248448935466
DataValue, -2.88, 0.1, 0, 8.4000000000000008E-14, 3.9000000000000004E-14, 4.8000000000000004E-14, -101.37103505423903
DataValue, -2.82, 0.1, 0, 1.18E-13, 1.5000000000000002E-14, 6.6000000000000009E-14, -209.59996016750026
DataValue, -2.7600000000000002, 0.1, 0, 1.0500000000000001E-13, 2.2E-14, 6.7E-14, -130.96280015247447
DataValue, -2.7, 0.1, 0, 1.06E-13, -6.0000000000000005E-15, 3.8E-14, 497.59071382906529
DataValue, -2.64, 0.1, 0, 8.2E-14, 2.8E-14, 4.2000000000000004E-14, 58.298043068925146
DataValue, -2.58, 0.1, 0, 1.3300000000000001E-13, 4.7E-14, 4.4E-14, -309.46536090462348
DataValue, -2.52, 0.1, 0, 8.7000000000000008E-14, 1.9E-14, 5.6E-14, -118.00172832888035
DataValue, -2.46, 0.1, 0, 7.1E-14, 1.7E-14, 3.5E-14, 142.89956110300949
DataValue, -2.4, 0.1, 0, 1.19E-13, 4.4E-14, 8.9000000000000012E-14, 120.55115355320142
DataValue, -2.34, 0.1, 0, 8.6000000000000012E-14, 4.6000000000000006E-14, 2.2E-14, 644.80671723145247
DataValue, -2.2800000000000002, 0.1, 0, 1.25E-13, 5.3E-14, 3.3000000000000005E-14, -78.63405807844029
DataValue, -2.22, 0.1, 0, 1.23E-13, 1.0000000000000002E-14, 3.2E-14, -253.27978746395792
DataValue, -2.16, 0.1, 0, 1.2600000000000002E-13, 3.3000000000000005E-14, 2.9E-14, 255.31717742813191
DataValue, -2.1, 0.1, 0, 1.16E-13, 1.6E-14, 2.6000000000000003E-14, -265.49546366976728
DataValue, -2.04, 0.1, 0, 9.5000000000000012E-14, 2.1000000000000002E-14, 2.6000000000000003E-14, 173.1234049066762
DataValue, -1.98, 0.1, 0, 1.1300000000000001E-13, 3.2E-14, 3.3000000000000005E-14, -0
DataValue, -1.92, 0.1, 0, 9.1E-14, 0, 4.8000000000000004E-14, -103.16804922316761
DataValue, -1.86, 0.1, 0, 1.41E-13, 1.0000000000000002E-14, 2.9E-14, 0
DataValue, -1.8, 0.1, 0, 9.9000000000000007E-14, 8E-15, 3.2E-14, 77.541294341358878
DataValue, -1.74, 0.1, 0, 1.1400000000000002E-13, 4.7E-14, 8.8E-14, -255.31717742813191
DataValue, -1.68, 0.1, 0, 1.35E-13, 5.0000000000000008E-15, 3.0000000000000005E-14, -148.95264617378672
DataValue, -1.62, 0.1, 0, 1.1400000000000002E-13, 2.1000000000000002E-14, 5.1000000000000004E-14, 59.1672724911543
DataValue, -1.56, 0.1, 0, 1.22E-13, 3.8E-14, 1.0000000000000002E-14, 141.62670013725946
DataValue, -1.5, 0.1, 0, 1.2000000000000002E-13, -4.9000000000000006E-14, 6.1E-14, -589.39398710476939
DataValue, -1.44, 0.1, 0, 1.19E-13, 3.1E-14, 2.8E-14, -778.45910335569306
DataValue, -1.3800000000000001, 0.1, 0, 8.7000000000000008E-14, 4.2000000000000004E-14, 1.0000000000000002E-14, -308.11516275981057
DataValue, -1.32, 0.1, 0, 9.8000000000000012E-14, 2.1000000000000002E-14, 5.5000000000000005E-14, -1619.2589881029733
DataValue, -1.26, 0.1, 0, 1.2600000000000002E-13, 3.9000000000000004E-14, 3.2E-14, -1198.9993324588822
DataValue, -1.2, 0.1, 0, 1.1300000000000001E-13, 1.9E-14, 1.7E-14, -179.68661596477776
DataValue, -1.1400000000000001, 0.1, 0, 1.24E-13, 2.0000000000000003E-14, 4.8000000000000004E-14, -316.21418119653879
DataValue, -1.08, 0.1, 0, 7.4E-14, 1.3000000000000001E-14, 1.6E-14, -150.28032988084533
DataValue, -1.02, 0.1, 0, 1.24E-13, -9.0000000000000011E-15, 5.5000000000000005E-14, 91.86591242460652
DataValue, -0.96, 0.1, 0, 9.7E-14, 4.8000000000000004E-14, 5.3E-14, -204.15570336217408
DataValue, -0.9, 0.1, 0, 1.18E-13, 5.0000000000000008E-15, 3.7E-14, -109.22870719522072
DataValue, -0.84, 0.1, 0, 1.4300000000000002E-13, 1.6E-14, 3.0000000000000005E-14, 98.057206329873381
DataValue, -0.78, 0.1, 0, 1.1000000000000001E-13, 1.7E-14, 1.4E-14, 116.04587967314082
DataValue, -0.72, 0.1, 0, 1.19E-13, 4.5000000000000004E-14, 1.6E-14, 465.42456096140353
DataValue, -0.66, 0.1, 0, 1.0800000000000001E-13, 2.2E-14, 5.5000000000000005E-14, -116.04587967314082
DataValue, -0.6, 0.1, 0, 1.47E-13, 1.6E-14, -1.0000000000000002E-14, -597.99463854766771
DataValue, -0.54, 0.1, 0, 6.4E-14, 1.8000000000000002E-14, 3.2E-14, -417.12713961386635
DataValue, -0.48, 0.1, 0, 8.0000000000000013E-14, 1.2000000000000001E-14, 1.5000000000000002E-14, -2099.4284469828144
DataValue, -0.42, 0.1, 0, 1.4400000000000002E-13, 1.7E-14, 4.0000000000000006E-14, 163.49460450691018
DataValue, -0.36, 0.1, 0, 1.5600000000000002E-13, 2.5E-14, 5.3E-14, 120.5511535532013
DataValue, -0.3, 0.1, 0, 1.1300000000000001E-13, 4.6000000000000006E-14, 2.0000000000000003E-14, 148.79552517173178
DataValue, -0.24, 0.1, 0, 1.5500000000000002E-13, 5.6E-14, -3.3000000000000005E-14, 54.494827271258956
DataValue, -0.18, 0.1, 0, 1.6800000000000002E-13, 4.1600000000000004E-13, -4.0500000000000004E-13, 28.320540395077497
DataValue, -0.12, 0.1, 0, 1.22E-13, 3.876E-12, -3.799E-12, 26.894912233372537
DataValue, -0.06, 0.1, 0, 1.1300000000000001E-13, 3.6044E-11, -3.5824E-11, 27.531511330714867
DataValue, 0, 0.1, 0, 1.3300000000000001E-13, 3.02913E-10, -3.01501E-10, 30.357438302774369
DataValue, 0.06, 0.1, 0, 1.53E-13, 1.8774E-09, -1.8692E-09, 37.576097454130448
DataValue, 0.12, 0.1, 0, 1.2100000000000002E-13, 7.38322E-09, -7.36121E-09, 51.490475760982754
DataValue, 0.18, 0.1, 0, 7.9E-14, 1.9305999999999998E-08, -1.9245799999999998E-08, 73.319388767850882
DataValue, 0.24, 0.1, 0, 1.9200000000000002E-13, 3.79354E-08, -3.7846499999999994E-08, 102.11471499386829
DataValue, 0.3, 0.1, 0, 1.22E-13, 6.25249E-08, -6.2409599999999993E-08, 135.63788356700587
DataValue, 0.36, 0.1, 0, 1.46E-13, 9.189009999999999E-08, -9.1755999999999991E-08, 172.72279652839725
DataValue, 0.42, 0.1, 0, 1.28E-13, 1.25251E-07, -1.25099E-07, 212.08496570551307
DataValue, 0.48, 0.1, 0, 7.7E-14, 1.61807E-07, -1.616E-07, 253.14088535232742
DataValue, 0.54, 0.1, 0, 7.3E-14, 2.01213E-07, -2.01009E-07, 295.70555675816377
DataValue, 0.6, 0.1, 0, 1.3E-13, 2.4279399999999997E-07, -2.42638E-07, 340.795666875206
DataValue, 0.66, 0.1, 0, 1.47E-13, 2.8614E-07, -2.85897E-07, 385.66735763489265
DataValue, 0.72, 0.1, 0, 1.3100000000000002E-13, 3.31412E-07, -3.3114699999999997E-07, 431.92576410954479
DataValue, 0.78, 0.1, 0, 1.7200000000000002E-13, 3.77778E-07, -3.77548E-07, 479.24078880432484
DataValue, 0.84, 0.1, 0, 1.3E-13, 4.2570999999999997E-07, -4.25237E-07, 527.26827763864674
DataValue, 0.9, 0.1, 0, 1.3300000000000001E-13, 4.74326E-07, -4.74071E-07, 576.74193838934923
DataValue, 0.96, 0.1, 0, 1.1500000000000002E-13, 5.24174E-07, -5.23701E-07, 623.07978900259377
DataValue, 1.02, 0.1, 0, 1.57E-13, 5.7506699999999994E-07, -5.74592E-07, 672.47690602252214
DataValue, 1.08, 0.1, 0, 1.46E-13, 6.26575E-07, -6.26059E-07, 724.883585753386
DataValue, 1.1400000000000001, 0.1, 0, 1.4900000000000002E-13, 6.78599E-07, -6.78163E-07, 776.77854893211872
DataValue, 1.2, 0.1, 0, 1.42E-13, 7.31248E-07, -7.30552E-07, 826.1070139213881
