
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/30/2026 12:19:24
MetaData, TestRecord.TestTarget, 260427_WF02_#05_40_20_R5_transfer_curve_horizontal
MetaData, TestRecord.IterationIndex, 7
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 8520c74e-86cb-476f-a23f-7d5419aedbd8
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13, -1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.3888888888888889
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.3888888888888889
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.3888888888888889
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.3888888888888889
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.3888888888888889
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU3:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 260.27697270340008
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -1.7300000000000002E-13, -8.1000000000000008E-14, -9.1E-14, 260.27697270340008
DataValue, -2.94, 0.1, 0, -1.29E-13, -1.0200000000000001E-13, -9.3000000000000008E-14, 211.1206108316984
DataValue, -2.88, 0.1, 0, -1.0200000000000001E-13, -1.4300000000000002E-13, -1.09E-13, 1807.9077266144409
DataValue, -2.82, 0.1, 0, -7.2000000000000009E-14, -1.09E-13, -1.28E-13, -3371.6440980628204
DataValue, -2.7600000000000002, 0.1, 0, -6.5E-14, -1.3800000000000002E-13, -1.0100000000000001E-13, 353.88830735370732
DataValue, -2.7, 0.1, 0, -8.5E-14, -1.53E-13, -7.5000000000000009E-14, -973.76798539064873
DataValue, -2.64, 0.1, 0, 7.5000000000000009E-14, -1.22E-13, -1.1500000000000002E-13, -226.14702432407972
DataValue, -2.58, 0.1, 0, -9.3000000000000008E-14, -9.0000000000000008E-14, -1.1500000000000002E-13, 919.87231156132077
DataValue, -2.52, 0.1, 0, -7.4E-14, -1.3900000000000001E-13, -1.1400000000000002E-13, 220.74427934850502
DataValue, -2.46, 0.1, 0, -6.0000000000000009E-14, -1.5500000000000002E-13, -8.9000000000000012E-14, -1329.0972541749156
DataValue, -2.4, 0.1, 0, -2.2E-14, -1.2700000000000001E-13, -5.8E-14, -323.80249257846793
DataValue, -2.34, 0.1, 0, -5.700000000000001E-14, -1.0700000000000001E-13, -8.4000000000000008E-14, -5019.7609470685611
DataValue, -2.2800000000000002, 0.1, 0, -8.1000000000000008E-14, -1.24E-13, -7.5000000000000009E-14, 669.63751552171118
DataValue, -2.22, 0.1, 0, -6.4E-14, -1.28E-13, -1.0400000000000001E-13, -868.61893586068527
DataValue, -2.16, 0.1, 0, -1.1E-14, -1.0800000000000001E-13, -8.3000000000000012E-14, -706.3018264459746
DataValue, -2.1, 0.1, 0, -3.3000000000000005E-14, -1.0800000000000001E-13, -1.59E-13, -1235.0285153649093
DataValue, -2.04, 0.1, 0, -5.3E-14, -9.8000000000000012E-14, -1.24E-13, 1138.9465897236032
DataValue, -1.98, 0.1, 0, -7.8000000000000008E-14, -1.2000000000000002E-13, -1.18E-13, 251.24178642017515
DataValue, -1.92, 0.1, 0, -6.0000000000000009E-14, -1.58E-13, -9.3000000000000008E-14, 376.82083227134063
DataValue, -1.86, 0.1, 0, -2.1000000000000002E-14, -1.65E-13, -1E-13, -696.67839206803944
DataValue, -1.8, 0.1, 0, -2.0000000000000003E-14, -1.3300000000000001E-13, -1.1400000000000002E-13, -597.99463854767873
DataValue, -1.74, 0.1, 0, -2.0000000000000003E-14, -1.35E-13, -9.8000000000000012E-14, -507.6383108482151
DataValue, -1.68, 0.1, 0, -9.1E-14, -1.0500000000000001E-13, -1.4300000000000002E-13, -477.48949720415555
DataValue, -1.62, 0.1, 0, -2.6000000000000003E-14, -1.0500000000000001E-13, -1.25E-13, 846.08217332271442
DataValue, -1.56, 0.1, 0, -3.7E-14, -1.2100000000000002E-13, -1.0500000000000001E-13, 324.3943139855611
DataValue, -1.5, 0.1, 0, -7.4E-14, -1.52E-13, -1.3200000000000002E-13, 346.94814633178
DataValue, -1.44, 0.1, 0, -3.8E-14, -1.71E-13, -1.17E-13, -1078.8879729126973
DataValue, -1.3800000000000001, 0.1, 0, -6.5E-14, -1.36E-13, -6.7E-14, -559.67572410253672
DataValue, -1.32, 0.1, 0, -1.4E-14, -1.3800000000000002E-13, -1.47E-13, 1314.4718279630044
DataValue, -1.26, 0.1, 0, -4.6000000000000006E-14, -1.4900000000000002E-13, -1.0400000000000001E-13, -600.402670723689
DataValue, -1.2, 0.1, 0, -5.2000000000000006E-14, -1.1300000000000001E-13, -1.17E-13, -1216.1563019428359
DataValue, -1.1400000000000001, 0.1, 0, -6.5E-14, -1.35E-13, -1.25E-13, 600.402670723688
DataValue, -1.08, 0.1, 0, -3.8E-14, -1.3800000000000002E-13, -9.9000000000000007E-14, -331.51003168740095
DataValue, -1.02, 0.1, 0, -5E-14, -9.4E-14, -1.1000000000000001E-13, 8339.85611312297
DataValue, -0.96, 0.1, 0, -6.6000000000000009E-14, -1.4E-13, -9.8000000000000012E-14, 421.0246297001637
DataValue, -0.9, 0.1, 0, -3.3000000000000005E-14, -1.25E-13, -7.8000000000000008E-14, 2159.4443300863741
DataValue, -0.84, 0.1, 0, -5.6E-14, -1.48E-13, -9.5000000000000012E-14, 1934.3796858764838
DataValue, -0.78, 0.1, 0, -2.6000000000000003E-14, -1.3300000000000001E-13, -1.03E-13, -4379.7260136863579
DataValue, -0.72, 0.1, 0, -5.2000000000000006E-14, -1.4400000000000002E-13, -1.48E-13, 1122.9315718807238
DataValue, -0.66, 0.1, 0, -4.9000000000000006E-14, -1.48E-13, -1.29E-13, -513.665973687461
DataValue, -0.6, 0.1, 0, -4.4E-14, -1.1400000000000002E-13, -1.0400000000000001E-13, 
DataValue, -0.54, 0.1, 0, -5.4000000000000003E-14, -1.48E-13, -8.2E-14, 485.02843860286316
DataValue, -0.48, 0.1, 0, -5.700000000000001E-14, -1.46E-13, -1.3200000000000002E-13, -17699.932203182318
DataValue, -0.42, 0.1, 0, -3.0000000000000005E-14, -1.47E-13, -1.0800000000000001E-13, -772.73340925422724
DataValue, -0.36, 0.1, 0, -3.1E-14, -1.25E-13, -1.1100000000000001E-13, -567.88847993919819
DataValue, -0.3, 0.1, 0, -4.7E-14, -1.19E-13, -1.35E-13, 486.10533143105295
DataValue, -0.24, 0.1, 0, -4.2000000000000004E-14, -1.6000000000000003E-13, -8.9000000000000012E-14, 851.92522457397024
DataValue, -0.18, 0.1, 0, -7.3E-14, -1.3700000000000002E-13, -1.06E-13, -949.26251310540579
DataValue, -0.12, 0.1, 0, 3.0000000000000002E-15, -1.41E-13, -9.8000000000000012E-14, -257.713344522874
DataValue, -0.06, 0.1, 0, -1.7E-14, -8.6000000000000012E-14, -1.5100000000000001E-13, 115.08532087729462
DataValue, 0, 0.1, 0, -8E-15, 4E-13, -6.4200000000000009E-13, 29.470954832249877
DataValue, 0.06, 0.1, 0, -3.1E-14, 5.0450000000000004E-12, -5.2370000000000004E-12, 25.371307618571851
DataValue, 0.12, 0.1, 0, -3.0000000000000002E-15, 4.5307E-11, -4.4936000000000006E-11, 28.394994003163607
DataValue, 0.18, 0.1, 0, 1.3000000000000001E-14, 3.45328E-10, -3.39458E-10, 32.167360022012936
DataValue, 0.24, 0.1, 0, -4.8000000000000004E-14, 1.88928E-09, -1.84607E-09, 40.005380999770665
DataValue, 0.3, 0.1, 0, 4.9000000000000006E-14, 6.9333E-09, -6.80791E-09, 53.880447631971442
DataValue, 0.36, 0.1, 0, -6.3000000000000009E-14, 1.75201E-08, -1.7244899999999998E-08, 74.835433344485367
DataValue, 0.42, 0.1, 0, -7E-15, 3.4461899999999996E-08, -3.40077E-08, 101.40850331960009
DataValue, 0.48, 0.1, 0, -3.5E-14, 5.7207299999999994E-08, -5.6559299999999993E-08, 132.391394933277
DataValue, 0.54, 0.1, 0, -1.9E-14, 8.530709999999999E-08, -8.44934E-08, 165.5727219804061
DataValue, 0.6, 0.1, 0, -3.1E-14, 1.1808899999999999E-07, -1.17135E-07, 200.81851883897039
DataValue, 0.66, 0.1, 0, -2.5E-14, 1.5506E-07, -1.53999E-07, 236.62330962772106
DataValue, 0.72, 0.1, 0, -3.9000000000000004E-14, 1.9609E-07, -1.94932E-07, 272.8761275673707
DataValue, 0.78, 0.1, 0, -3.8E-14, 2.40705E-07, -2.39443E-07, 310.52392479493983
DataValue, 0.84, 0.1, 0, -5.5000000000000005E-14, 2.88593E-07, -2.87257E-07, 349.08928679615065
DataValue, 0.9, 0.1, 0, -2.8E-14, 3.39449E-07, -3.38047E-07, 387.83128494808125
DataValue, 0.96, 0.1, 0, -4.1E-14, 3.93244E-07, -3.91796E-07, 426.45379252256481
DataValue, 1.02, 0.1, 0, -4.6000000000000006E-14, 4.4975999999999997E-07, -4.4832E-07, 465.79735014836029
DataValue, 1.08, 0.1, 0, -2E-15, 5.08799E-07, -5.07253E-07, 507.0171934122838
