
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/06/2026 13:50:08
MetaData, TestRecord.TestTarget, 260206_ALD_IGZO_#6_WL_1010_R02_upper_TR_2nd
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 289beeb2-2793-4cc3-bafd-cb5f18c121f8
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU4:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=1.4 V, No. of Steps=3, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,1.5,2.9	0.1	1.4	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 34.021540093466591
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 3, 3, 3, 3, 3, 3, 3
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -4.2000000000000004E-14, -2.4000000000000002E-14, -6.4E-14, 34.021540093466591
DataValue, -2.94, 0.1, 0, -1.0400000000000001E-13, -1.4E-13, -4.6000000000000006E-14, 116.88629075846434
DataValue, -2.88, 0.1, 0, -3.8E-14, 6.7E-14, -6.2E-14, -497.59071382906529
DataValue, -2.82, 0.1, 0, -2.8E-14, 1.1000000000000001E-13, -4.8000000000000004E-14, -103.43310136407797
DataValue, -2.7600000000000002, 0.1, 0, -6.2E-14, 2.1000000000000002E-14, -3.9000000000000004E-14, -173.12340490667467
DataValue, -2.7, 0.1, 0, 7E-15, -5.5000000000000005E-14, -3.4E-14, 103.43310136407837
DataValue, -2.64, 0.1, 0, 5.0000000000000008E-15, -6.7E-14, -5E-14, 6659.81981591893
DataValue, -2.58, 0.1, 0, -2.9E-14, 5.6E-14, -5.6E-14, 459.39081079908215
DataValue, -2.52, 0.1, 0, -1.9E-14, 8.7000000000000008E-14, -7.7E-14, 188.06201057242433
DataValue, -2.46, 0.1, 0, -4.6000000000000006E-14, -1.06E-13, -2.1000000000000002E-14, -487.01216976846769
DataValue, -2.4, 0.1, 0, -2.4000000000000002E-14, -6.8E-14, -4.2000000000000004E-14, -90.141888926235637
DataValue, -2.34, 0.1, 0, -3.8E-14, 2.8E-14, -3.8E-14, -1299.0763981396196
DataValue, -2.2800000000000002, 0.1, 0, -1.4E-14, 6.2E-14, -7.2000000000000009E-14, 314.6570754265046
DataValue, -2.22, 0.1, 0, -3.4E-14, 4.1E-14, -6.5E-14, 470.7871666351565
DataValue, -2.16, 0.1, 0, 6.0000000000000005E-15, -8.0000000000000013E-14, -4.5000000000000004E-14, -32.313900967726973
DataValue, -2.1, 0.1, 0, -3.7E-14, 1E-15, -6.4E-14, -1539.2204635489431
DataValue, -2.04, 0.1, 0, -3.2E-14, 7.4E-14, -5.2000000000000006E-14, 42.354734863771391
DataValue, -1.98, 0.1, 0, -4.0000000000000006E-14, 1.7E-14, -2.1000000000000002E-14, 946.732822212541
DataValue, -1.92, 0.1, 0, -1.2000000000000001E-14, -8.4000000000000008E-14, -4.1E-14, 97.78120858436553
DataValue, -1.86, 0.1, 0, -5.9E-14, -5.8E-14, -4.8000000000000004E-14, -713.70403783955408
DataValue, -1.8, 0.1, 0, -5.0000000000000008E-15, 7.1E-14, -5.4000000000000003E-14, 928.70824208844726
DataValue, -1.74, 0.1, 0, -4.2000000000000004E-14, 6.6000000000000009E-14, -5E-14, -342.21488216657485
DataValue, -1.68, 0.1, 0, -1.2000000000000001E-14, -5E-14, -4.0000000000000006E-14, 434.38383075954874
DataValue, -1.62, 0.1, 0, -3.7E-14, -8.7000000000000008E-14, -7E-15, 519.229399096605
DataValue, -1.56, 0.1, 0, -1.2000000000000001E-14, 6.3000000000000009E-14, 2E-15, 607.4996578236894
DataValue, -1.5, 0.1, 0, -1.2000000000000001E-14, 1.06E-13, -4.7E-14, -154.671286211654
DataValue, -1.44, 0.1, 0, -4.6000000000000006E-14, -2.9E-14, -5.8E-14, -261.58239160956032
DataValue, -1.3800000000000001, 0.1, 0, -1.5000000000000002E-14, -6.7E-14, -5.6E-14, -808.51634457479179
DataValue, -1.32, 0.1, 0, -1.8000000000000002E-14, 2.5E-14, -3.7E-14, 1399.1424369134024
DataValue, -1.26, 0.1, 0, -4.6000000000000006E-14, 7.3E-14, -4.5000000000000004E-14, -268.88520706347435
DataValue, -1.2, 0.1, 0, -8E-15, 1.6E-14, -5.4000000000000003E-14, -140.10962044433751
DataValue, -1.1400000000000001, 0.1, 0, -3.3000000000000005E-14, -3.1E-14, -2.8E-14, 130.96280015247521
DataValue, -1.08, 0.1, 0, 7E-15, 4.0000000000000006E-14, -3.5E-14, 140.10962044433776
DataValue, -1.02, 0.1, 0, -1.0000000000000002E-14, 7.3E-14, -3.7E-14, 264.16864552464233
DataValue, -0.96, 0.1, 0, -6.0000000000000005E-15, 6.3000000000000009E-14, -2.8E-14, -1691.2905421634407
DataValue, -0.9, 0.1, 0, 1.5000000000000002E-14, -6.8E-14, -3.4E-14, 400.64566707026893
DataValue, -0.84, 0.1, 0, -8E-15, -8.5E-14, -4.1E-14, 211.27354301328921
DataValue, -0.78, 0.1, 0, -2E-15, 1.2000000000000002E-13, -6.6000000000000009E-14, -226.14702432407952
DataValue, -0.72, 0.1, 0, -3.4E-14, 5E-14, -2.3000000000000003E-14, -386.90341196978824
DataValue, -0.66, 0.1, 0, -2.6000000000000003E-14, -8.8E-14, -8.3000000000000012E-14, 153.97942959626917
DataValue, -0.6, 0.1, 0, -1E-15, -1.09E-13, -5.9E-14, 295.95641548517227
DataValue, -0.54, 0.1, 0, -1.2000000000000001E-14, 1.3200000000000002E-13, -1.6200000000000002E-13, 55.000056210476551
DataValue, -0.48, 0.1, 0, -2.2E-14, 9.6600000000000012E-13, -9.6600000000000012E-13, 29.315956490431152
DataValue, -0.42, 0.1, 0, -9.0000000000000011E-15, 7.912000000000001E-12, -7.9800000000000011E-12, 28.632016881756975
DataValue, -0.36, 0.1, 0, -2.4000000000000002E-14, 6.3849000000000009E-11, -6.3662000000000007E-11, 30.492508238299873
DataValue, -0.3, 0.1, 0, 1.0000000000000002E-14, 4.04954E-10, -4.0388300000000003E-10, 35.8735771466827
DataValue, -0.24, 0.1, 0, -1.9E-14, 1.81094E-09, -1.80667E-09, 45.397497478302796
DataValue, -0.18, 0.1, 0, -3.9000000000000004E-14, 5.69356E-09, -5.68651E-09, 60.081237783102516
DataValue, -0.12, 0.1, 0, -3.7E-14, 1.3344999999999998E-08, -1.33304E-08, 80.603269504446644
DataValue, -0.06, 0.1, 0, -3.0000000000000005E-14, 2.52319E-08, -2.5226899999999996E-08, 106.55013667164768
DataValue, 0, 0.1, 0, -9.0000000000000011E-15, 4.1156099999999994E-08, -4.1138099999999993E-08, 137.19695948227991
DataValue, 0.06, 0.1, 0, -4.0000000000000006E-14, 6.050729999999999E-08, -6.0492399999999992E-08, 171.08204479166236
DataValue, 0.12, 0.1, 0, -1.3000000000000001E-14, 8.2995799999999987E-08, -8.29891E-08, 206.8947796487785
DataValue, 0.18, 0.1, 0, -3.8E-14, 1.080689E-07, -1.0804599999999999E-07, 244.47972563882331
DataValue, 0.24, 0.1, 0, -2.1000000000000002E-14, 1.3558899999999998E-07, -1.356E-07, 282.55871568710052
DataValue, 0.3, 0.1, 0, 9.0000000000000011E-15, 1.6525E-07, -1.65239E-07, 322.52720115588193
DataValue, 0.36, 0.1, 0, 3.0000000000000002E-15, 1.9670199999999998E-07, -1.9669E-07, 363.12178189001492
DataValue, 0.42, 0.1, 0, -6.2E-14, 2.29965E-07, -2.2998999999999998E-07, 403.64802638435833
DataValue, 0.48, 0.1, 0, -7E-15, 2.64801E-07, -2.64804E-07, 444.7067681273046
DataValue, 0.54, 0.1, 0, 4E-15, 3.0119799999999997E-07, -3.01233E-07, 486.81690364113518
DataValue, 0.6, 0.1, 0, -2.1000000000000002E-14, 3.38823E-07, -3.38804E-07, 529.74757036018161
DataValue, 0.66, 0.1, 0, -4.5000000000000004E-14, 3.77772E-07, -3.77798E-07, 572.27297616334067
DataValue, 0.72, 0.1, 0, -2.2E-14, 4.17869E-07, -4.17877E-07, 615.3121888987165
DataValue, 0.78, 0.1, 0, 3.0000000000000002E-15, 4.5912099999999997E-07, -4.59164E-07, 658.875481653253
DataValue, 0.84, 0.1, 0, 1E-15, 5.01346E-07, -5.01405E-07, 703.49038084587437
DataValue, 0.9, 0.1, 0, -5.0000000000000008E-15, 5.44513E-07, -5.44553E-07, 748.39415685082122
DataValue, 0.96, 0.1, 0, -8E-15, 5.88537E-07, -5.88571E-07, 793.58007233964611
DataValue, 1.02, 0.1, 0, -8E-15, 6.33402E-07, -6.33433E-07, 838.61395629775245
DataValue, 1.08, 0.1, 0, -3.8E-14, 6.79076E-07, -6.79098E-07, 886.16300006585
DataValue, 1.1400000000000001, 0.1, 0, -7E-15, 7.2525299999999994E-07, -7.25311E-07, 932.82625039760183
DataValue, 1.2, 0.1, 0, -1.5000000000000002E-14, 7.72301E-07, -7.72351E-07, 976.75542356900883
