
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/30/2026 12:12:50
MetaData, TestRecord.TestTarget, 260427_WF02_#05_40_20_R3_transfer_curve_horizontal
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bad5dfa4-f0c4-4e8a-be14-2a6ac80b3f83
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, -1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.45
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU3:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 153.18948708677866
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -1.5500000000000002E-13, -7.3E-14, -1.1500000000000002E-13, 153.18948708677866
DataValue, -2.94, 0.1, 0, -8.8E-14, -1.0800000000000001E-13, -9.8000000000000012E-14, 544.46444831759641
DataValue, -2.88, 0.1, 0, -9.4E-14, -9.1E-14, -8.1000000000000008E-14, 1499.199658380335
DataValue, -2.82, 0.1, 0, -4.7E-14, -1.17E-13, -8.0000000000000013E-14, -411.87320431102194
DataValue, -2.7600000000000002, 0.1, 0, -6.9000000000000009E-14, -6.8E-14, -8.3000000000000012E-14, -576.10035244899382
DataValue, -2.7, 0.1, 0, -3.5E-14, -9.5000000000000012E-14, -8.6000000000000012E-14, 874.62841904106426
DataValue, -2.64, 0.1, 0, -5.3E-14, -7.8000000000000008E-14, -1.4300000000000002E-13, 334.46867411459948
DataValue, -2.58, 0.1, 0, -2.0000000000000003E-14, -1.36E-13, -8.4000000000000008E-14, 213.04090897370514
DataValue, -2.52, 0.1, 0, -4.0000000000000006E-14, -1.3700000000000002E-13, -6.8E-14, -261.83288855305034
DataValue, -2.46, 0.1, 0, -3.2E-14, -8.6000000000000012E-14, -6.6000000000000009E-14, -851.925224573971
DataValue, -2.4, 0.1, 0, -2.3000000000000003E-14, -1.19E-13, -1.1100000000000001E-13, 295.95641548517256
DataValue, -2.34, 0.1, 0, -1.5000000000000002E-14, -1.29E-13, -8.0000000000000013E-14, 1487.1931984308192
DataValue, -2.2800000000000002, 0.1, 0, -1.3000000000000001E-14, -1.29E-13, -9.4E-14, 731.403532698311
DataValue, -2.22, 0.1, 0, -4.5000000000000004E-14, -1.52E-13, -9.6000000000000007E-14, -313.74551258699478
DataValue, -2.16, 0.1, 0, 1.5000000000000002E-14, -8.8E-14, -7.4E-14, -458.528773814471
DataValue, -2.1, 0.1, 0, -1.5000000000000002E-14, -1.17E-13, -9.4E-14, 233.87446648013778
DataValue, -2.04, 0.1, 0, 5.0000000000000008E-15, -1.47E-13, -9.6000000000000007E-14, -677.1762306102105
DataValue, -1.98, 0.1, 0, -1.0000000000000002E-14, -9.8000000000000012E-14, -9.6000000000000007E-14, -616.51634596144879
DataValue, -1.92, 0.1, 0, -1.8000000000000002E-14, -1.2100000000000002E-13, -3.7E-14, 
DataValue, -1.86, 0.1, 0, -2.3000000000000003E-14, -9.8000000000000012E-14, -5.8E-14, -376.82083227134063
DataValue, -1.8, 0.1, 0, -8.1000000000000008E-14, -8.8E-14, -8.8E-14, 311.81318201059145
DataValue, -1.74, 0.1, 0, -3.9000000000000004E-14, -1.4400000000000002E-13, -5.5000000000000005E-14, 448.43834616458008
DataValue, -1.68, 0.1, 0, -3.0000000000000005E-14, -1.1500000000000002E-13, -8.9000000000000012E-14, -1667.2803271354539
DataValue, -1.62, 0.1, 0, 5.0000000000000008E-15, -1.34E-13, -6.1E-14, 921.19771631498293
DataValue, -1.56, 0.1, 0, -1.6E-14, -1.3100000000000002E-13, -8.9000000000000012E-14, -581.13654676639476
DataValue, -1.5, 0.1, 0, -1.5000000000000002E-14, -1.09E-13, -7.4E-14, -921.19771631498463
DataValue, -1.44, 0.1, 0, -6.0000000000000005E-15, -1.1500000000000002E-13, -1.0400000000000001E-13, 827.96293161592575
DataValue, -1.3800000000000001, 0.1, 0, -3.6000000000000004E-14, -1.2600000000000002E-13, -1.25E-13, 410.93009108429112
DataValue, -1.32, 0.1, 0, 2.5E-14, -1.54E-13, -1.1500000000000002E-13, 3839.6874796525917
DataValue, -1.26, 0.1, 0, -1.9E-14, -1.3E-13, -9.3000000000000008E-14, -965.42400944720487
DataValue, -1.2, 0.1, 0, -1.1E-14, -1.36E-13, -1.12E-13, 3959.6969511432908
DataValue, -1.1400000000000001, 0.1, 0, 6.0000000000000005E-15, -1.34E-13, -9.5000000000000012E-14, -1194.3800790707808
DataValue, -1.08, 0.1, 0, -2.3000000000000003E-14, -1.23E-13, -8.1000000000000008E-14, -383.54303605040565
DataValue, -1.02, 0.1, 0, -1.7E-14, -9.8000000000000012E-14, -8.7000000000000008E-14, -2891.585014602374
DataValue, -0.96, 0.1, 0, -2.0000000000000003E-14, -1.18E-13, -1.0100000000000001E-13, 374.64022857727451
DataValue, -0.9, 0.1, 0, -2.0000000000000003E-14, -1.35E-13, -7E-14, 461.97681192023549
DataValue, -0.84, 0.1, 0, 0, -1.53E-13, -1.03E-13, -1411.8774429109919
DataValue, -0.78, 0.1, 0, -6.0000000000000005E-15, -1.24E-13, -9.0000000000000008E-14, -241.04205941761535
DataValue, -0.72, 0.1, 0, -1.8000000000000002E-14, -9.3000000000000008E-14, -6.1E-14, 885.31162661864619
DataValue, -0.66, 0.1, 0, 0, -1.42E-13, -7.8000000000000008E-14, 358.2785176158369
DataValue, -0.6, 0.1, 0, 2.3000000000000003E-14, -1.3E-13, -8.8E-14, -1249.80923172799
DataValue, -0.54, 0.1, 0, -3.7E-14, -1.29E-13, -8.7000000000000008E-14, 1792.6639884926847
DataValue, -0.48, 0.1, 0, 1E-15, -1.3900000000000001E-13, -7.9E-14, -160.22676569671515
DataValue, -0.42, 0.1, 0, 1.7E-14, -6.1E-14, -1.06E-13, -579.46907902081614
DataValue, -0.36, 0.1, 0, -2.0000000000000003E-14, -1.1300000000000001E-13, -8.5E-14, 171.10823452080851
DataValue, -0.3, 0.1, 0, -1.7E-14, -1.23E-13, -8.8E-14, 494.99747127443436
DataValue, -0.24, 0.1, 0, -2.0000000000000003E-14, -1.4400000000000002E-13, -6.1E-14, -1784.327528419888
DataValue, -0.18, 0.1, 0, 2.3000000000000003E-14, -1.1500000000000002E-13, -9.2000000000000012E-14, -802.50523961222723
DataValue, -0.12, 0.1, 0, -6.0000000000000005E-15, -1.24E-13, -1.12E-13, -1193.5402115999495
DataValue, -0.06, 0.1, 0, -5.1000000000000004E-14, -1.0400000000000001E-13, -1.3800000000000002E-13, 165.54101560945904
DataValue, 0, 0.1, 0, -1E-15, 2.56E-13, -4.5300000000000004E-13, 34.493955081165957
DataValue, 0.06, 0.1, 0, 3.5E-14, 3.372E-12, -3.5170000000000005E-12, 25.039671883748671
DataValue, 0.12, 0.1, 0, 2E-15, 3.0871E-11, -3.0665000000000005E-11, 28.03025609206022
DataValue, 0.18, 0.1, 0, 2.0000000000000003E-14, 2.4386E-10, -2.3965E-10, 31.292766933360237
DataValue, 0.24, 0.1, 0, 8E-15, 1.42877E-09, -1.39677E-09, 38.169635720344111
DataValue, 0.3, 0.1, 0, 3.3000000000000005E-14, 5.6559E-09, -5.55126E-09, 50.825599049101925
DataValue, 0.36, 0.1, 0, -4.0000000000000006E-14, 1.51474E-08, -1.4914499999999998E-08, 70.541351048367659
DataValue, 0.42, 0.1, 0, 4.5000000000000004E-14, 3.09951E-08, -3.05871E-08, 96.137623815448308
DataValue, 0.48, 0.1, 0, 1.3000000000000001E-14, 5.2775099999999993E-08, -5.2182199999999995E-08, 126.40203015948353
DataValue, 0.54, 0.1, 0, -1.2000000000000001E-14, 8.00924E-08, -7.9362399999999988E-08, 158.77921888695684
DataValue, 0.6, 0.1, 0, -8E-15, 1.12371E-07, -1.1150029999999999E-07, 193.67221568334796
DataValue, 0.66, 0.1, 0, -1.9E-14, 1.4882699999999999E-07, -1.4784499999999999E-07, 229.64245267020255
DataValue, 0.72, 0.1, 0, 1.8000000000000002E-14, 1.89494E-07, -1.88426E-07, 265.51807074794431
DataValue, 0.78, 0.1, 0, 1.9E-14, 2.33862E-07, -2.32668E-07, 303.10457591782767
DataValue, 0.84, 0.1, 0, 1.4E-14, 2.81536E-07, -2.80295E-07, 341.93608189470621
DataValue, 0.9, 0.1, 0, -1.0000000000000002E-14, 3.3217899999999997E-07, -3.30873E-07, 380.46507941482793
DataValue, 0.96, 0.1, 0, -6.0000000000000005E-15, 3.85933E-07, -3.84522E-07, 419.06341937477964
DataValue, 1.02, 0.1, 0, 1E-15, 4.42317E-07, -4.40889E-07, 458.74569677161628
DataValue, 1.08, 0.1, 0, 1.5000000000000002E-14, 5.01321E-07, -4.9984E-07, 499.56733761624463
DataValue, 1.1400000000000001, 0.1, 0, 3.2E-14, 5.62412E-07, -5.60863E-07, 540.70417540955816
