
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/06/2026 12:40:14
MetaData, TestRecord.TestTarget, 260206_ALD_IGZO_#6_WL_1010_R02_lower_TR
MetaData, TestRecord.IterationIndex, 12
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 71e591b0-7a37-4f57-b046-2510bbd5cbb8
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU3:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 21.891098888023809
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -4.6000000000000006E-14, 2E-15, -4.4E-14, 21.891098888023809
DataValue, -2.94, 0.1, 0, 6.0000000000000005E-15, -3.1E-14, 4.4E-14, 64.109338839768412
DataValue, -2.88, 0.1, 0, 1.1500000000000002E-13, -1.3000000000000001E-14, -1E-15, -51.383612621366936
DataValue, -2.82, 0.1, 0, 1E-13, -3.0000000000000002E-15, -3.0000000000000002E-15, 111.87384186951469
DataValue, -2.7600000000000002, 0.1, 0, -9.1E-14, -3.8E-14, -3.7E-14, 45.889807180941865
DataValue, -2.7, 0.1, 0, -1.2000000000000001E-14, -4.1E-14, -3.7E-14, 1579.240214042195
DataValue, -2.64, 0.1, 0, 1.8600000000000002E-13, -4.1E-14, -3.0000000000000005E-14, -2399.4999166393627
DataValue, -2.58, 0.1, 0, 7.3E-14, -3.9000000000000004E-14, -2.1000000000000002E-14, -4859.7530763833965
DataValue, -2.52, 0.1, 0, 1.9E-14, -4.0000000000000006E-14, -3.1E-14, -405.04166684559613
DataValue, -2.46, 0.1, 0, -3.2E-14, -2.9E-14, -3.9000000000000004E-14, -305.31042596975925
DataValue, -2.4, 0.1, 0, 3.3000000000000005E-14, -2.7000000000000002E-14, -5.5000000000000005E-14, -808.51634457479338
DataValue, -2.34, 0.1, 0, 1.48E-13, 2.5E-14, -1.8000000000000002E-14, -133.63898154172688
DataValue, -2.2800000000000002, 0.1, 0, 2.3000000000000003E-14, -1.1E-14, -4.5000000000000004E-14, -56.59673807109
DataValue, -2.22, 0.1, 0, -7.5000000000000009E-14, -3.0000000000000002E-15, -3.2E-14, 109.22870719522082
DataValue, -2.16, 0.1, 0, 5.5000000000000005E-14, -3.3000000000000005E-14, -3.5E-14, 417.12713961386663
DataValue, -2.1, 0.1, 0, 1.06E-13, 4E-15, -2.0000000000000003E-14, -63.590657642939391
DataValue, -2.04, 0.1, 0, 9.3000000000000008E-14, 5.0000000000000008E-15, -1.3000000000000001E-14, 58.60253913999496
DataValue, -1.98, 0.1, 0, -8.6000000000000012E-14, -3.1E-14, -2.0000000000000003E-14, 72.7864447724868
DataValue, -1.92, 0.1, 0, -1.1E-14, -2.6000000000000003E-14, -4.5000000000000004E-14, 3779.6825183504538
DataValue, -1.86, 0.1, 0, 7.3E-14, -3.2E-14, -5.5000000000000005E-14, -125.58719272750751
DataValue, -1.8, 0.1, 0, 1.09E-13, -1.0000000000000002E-14, -2.4000000000000002E-14, -284.89117739448841
DataValue, -1.74, 0.1, 0, 0, -2.1000000000000002E-14, -2.2E-14, 295.95641548516994
DataValue, -1.68, 0.1, 0, -9.6000000000000007E-14, -1.5000000000000002E-14, -1.5000000000000002E-14, -141.62670013725978
DataValue, -1.62, 0.1, 0, 7.3E-14, -9.0000000000000011E-15, -3.4E-14, 89.887568624736758
DataValue, -1.56, 0.1, 0, 1.36E-13, -5.700000000000001E-14, -1.2000000000000001E-14, 97.027511476986462
DataValue, -1.5, 0.1, 0, 1E-13, -3.1E-14, -4E-15, -89.887568624736929
DataValue, -1.44, 0.1, 0, -5.5000000000000005E-14, -1.5000000000000002E-14, -4.1E-14, 678.23161535141207
DataValue, -1.3800000000000001, 0.1, 0, -2.7000000000000002E-14, -3.7E-14, -6.1E-14, 116.5479185780415
DataValue, -1.32, 0.1, 0, 1.0200000000000001E-13, -4.2000000000000004E-14, -2.6000000000000003E-14, 551.15781669882051
DataValue, -1.26, 0.1, 0, 8.0000000000000013E-14, -4.6000000000000006E-14, -2.2E-14, -116.54791857804173
DataValue, -1.2, 0.1, 0, 5.5000000000000005E-14, 1.5000000000000002E-14, -6.0000000000000009E-14, -100.87559453898344
DataValue, -1.1400000000000001, 0.1, 0, -6.1E-14, -1.4E-14, -1.8000000000000002E-14, 218.16343814250752
DataValue, -1.08, 0.1, 0, 6.2E-14, 2.6000000000000003E-14, -5.1000000000000004E-14, -356.64160943861282
DataValue, -1.02, 0.1, 0, 1.4900000000000002E-13, -1.0000000000000002E-14, -1.1E-14, -193.8487875573378
DataValue, -0.96, 0.1, 0, 5.9E-14, -1.4E-14, -2.0000000000000003E-14, 83.618768013547623
DataValue, -0.9, 0.1, 0, -5.2000000000000006E-14, -4.2000000000000004E-14, -2.4000000000000002E-14, 150.95671177239564
DataValue, -0.84, 0.1, 0, 2.4000000000000002E-14, -3.1E-14, -1.5000000000000002E-14, -395.14965156900058
DataValue, -0.78, 0.1, 0, 1.28E-13, -3.1E-14, 2.3000000000000003E-14, -51.383612621366893
DataValue, -0.72, 0.1, 0, 6.8E-14, -3.0000000000000002E-15, -2.2E-14, -682.24199960484509
DataValue, -0.66, 0.1, 0, -3.3000000000000005E-14, -2.6000000000000003E-14, -5.2000000000000006E-14, 48.845301691598912
DataValue, -0.6, 0.1, 0, -9.4E-14, -3.5E-14, -9.0000000000000011E-15, -282.43056375115253
DataValue, -0.54, 0.1, 0, 9.4E-14, -1.7E-14, -2.2E-14, 318.74408774572726
DataValue, -0.48, 0.1, 0, 1.4500000000000001E-13, -5.1000000000000004E-14, -3.5E-14, -42.35473486377137
DataValue, -0.42, 0.1, 0, 9.2000000000000012E-14, 1E-15, -4.0000000000000006E-14, -168.31479394158973
DataValue, -0.36, 0.1, 0, -8.1000000000000008E-14, 2.5E-14, -8.6000000000000012E-14, 20.485040855776269
DataValue, -0.3, 0.1, 0, -1.3000000000000001E-14, 3.5E-13, -3.89E-13, 24.615930290910953
DataValue, -0.24, 0.1, 0, 1.35E-13, 3.2740000000000004E-12, -3.2770000000000003E-12, 27.423600956257026
DataValue, -0.18, 0.1, 0, 5.5000000000000005E-14, 2.7826000000000004E-11, -2.7753E-11, 29.232440316735065
DataValue, -0.12, 0.1, 0, 1.7E-14, 1.9855000000000003E-10, -1.9777100000000001E-10, 33.1568457688938
DataValue, -0.06, 0.1, 0, -1.29E-13, 1.0380850000000001E-09, -1.035223E-09, 40.847774328506013
DataValue, 0, 0.1, 0, 2.0000000000000003E-14, 3.74725E-09, -3.73694E-09, 53.567201697584885
DataValue, 0.06, 0.1, 0, -4.6000000000000006E-14, 9.7528E-09, -9.73999E-09, 72.3556741137227
DataValue, 0.12, 0.1, 0, 1.0200000000000001E-13, 1.9677899999999997E-08, -1.9665099999999997E-08, 97.435407614685317
DataValue, 0.18, 0.1, 0, 1.19E-13, 3.34195E-08, -3.34012E-08, 127.48538503352708
DataValue, 0.24, 0.1, 0, 1.12E-13, 5.0439799999999996E-08, -5.0426099999999997E-08, 160.88530511467033
DataValue, 0.3, 0.1, 0, -7.2000000000000009E-14, 7.0457699999999992E-08, -7.04522E-08, 196.08132280807766
DataValue, 0.36, 0.1, 0, -1.17E-13, 9.3015999999999991E-08, -9.3005499999999992E-08, 232.84379581163265
DataValue, 0.42, 0.1, 0, 1.65E-13, 1.17964E-07, -1.17946E-07, 270.62968071225356
DataValue, 0.48, 0.1, 0, 9.2000000000000012E-14, 1.4492E-07, -1.44919E-07, 309.1429562722081
DataValue, 0.54, 0.1, 0, -7.3E-14, 1.73912E-07, -1.73907E-07, 347.54344364639314
DataValue, 0.6, 0.1, 0, 2.1000000000000002E-14, 2.04683E-07, -2.04692E-07, 387.75628311893013
DataValue, 0.66, 0.1, 0, 1.46E-13, 2.36991E-07, -2.37005E-07, 427.99121165591208
DataValue, 0.72, 0.1, 0, 7.4E-14, 2.7092499999999997E-07, -2.70938E-07, 468.59317616533394
DataValue, 0.78, 0.1, 0, -8.1000000000000008E-14, 3.0616E-07, -3.0619599999999997E-07, 510.26708642962046
DataValue, 0.84, 0.1, 0, -2.4000000000000002E-14, 3.4275399999999997E-07, -3.42748E-07, 551.866133599029
DataValue, 0.9, 0.1, 0, 1.0400000000000001E-13, 3.80525E-07, -3.80565E-07, 594.12812188233136
DataValue, 0.96, 0.1, 0, 1.41E-13, 4.19469E-07, -4.195E-07, 636.5385991094613
DataValue, 1.02, 0.1, 0, -5.0000000000000008E-15, 4.59469E-07, -4.59471E-07, 680.00184281836141
DataValue, 1.08, 0.1, 0, -5.5000000000000005E-14, 5.00426E-07, -5.00435E-07, 725.14496513777237
DataValue, 1.1400000000000001, 0.1, 0, 1.1100000000000001E-13, 5.42157E-07, -5.42194E-07, 769.07081099943878
