
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/06/2026 12:35:00
MetaData, TestRecord.TestTarget, 260206_ALD_IGZO_#6_WL_1010_R02_upper_TR
MetaData, TestRecord.IterationIndex, 11
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 61de9ecb-8ad8-4ca8-8bc2-601bff82d15c
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU4:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -30.393889211785122
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -4.6000000000000006E-14, 1.4400000000000002E-13, -1.7E-14, -30.393889211785122
DataValue, -2.94, 0.1, 0, -2E-15, -2.0000000000000003E-14, -1.0000000000000002E-14, -249.38851502905416
DataValue, -2.88, 0.1, 0, -5.3E-14, 8.9000000000000012E-14, -4.1E-14, 57.196842048501
DataValue, -2.82, 0.1, 0, -1.1E-14, 1.63E-13, 9.0000000000000011E-15, -77.71027249051302
DataValue, -2.7600000000000002, 0.1, 0, 3.4E-14, -1.9E-14, -5.9E-14, -39.810123504325162
DataValue, -2.7, 0.1, 0, 1.4E-14, 8E-15, -1.5000000000000002E-14, -1078.8879729127339
DataValue, -2.64, 0.1, 0, -3.5E-14, 1.7E-14, -3.2E-14, 39.973846134410636
DataValue, -2.58, 0.1, 0, 1.3000000000000001E-14, 1.6100000000000002E-13, -3.3000000000000005E-14, 76.262821610866624
DataValue, -2.52, 0.1, 0, 1.2000000000000001E-14, 8.2E-14, -2.6000000000000003E-14, -89.303339289694875
DataValue, -2.46, 0.1, 0, -9.0000000000000011E-15, -4.2000000000000004E-14, 6.0000000000000005E-15, -39.729509762178722
DataValue, -2.4, 0.1, 0, -8E-15, 4E-15, -2.4000000000000002E-14, 119.13478244165292
DataValue, -2.34, 0.1, 0, 4.5000000000000004E-14, 1.1500000000000002E-13, 1.6E-14, 36.617241463862477
DataValue, -2.2800000000000002, 0.1, 0, 7E-15, 1.06E-13, -4.5000000000000004E-14, -91.537026319160361
DataValue, -2.22, 0.1, 0, 4E-15, 3.1E-14, -8E-15, -193.42739318408405
DataValue, -2.16, 0.1, 0, -1.8000000000000002E-14, -5.700000000000001E-14, -1.2000000000000001E-14, -273.81323410335062
DataValue, -2.1, 0.1, 0, 2.5E-14, -2.0000000000000003E-14, -3.7E-14, 93.0472370853206
DataValue, -2.04, 0.1, 0, 2.7000000000000002E-14, 2.0700000000000003E-13, 2.9E-14, 118.62385513363422
DataValue, -1.98, 0.1, 0, -7E-15, 5.5000000000000005E-14, -1.0000000000000002E-14, -44.549028012373647
DataValue, -1.92, 0.1, 0, 0, 1.4E-14, -1.1E-14, -62.244162114250962
DataValue, -1.86, 0.1, 0, 2.3000000000000003E-14, -8E-15, -1.1E-14, 57.707801635558525
DataValue, -1.8, 0.1, 0, 1.2000000000000001E-14, 1.12E-13, -2.8E-14, 39.973846134410636
DataValue, -1.74, 0.1, 0, 1.3000000000000001E-14, 1.6100000000000002E-13, -2.4000000000000002E-14, -103.16804922316781
DataValue, -1.68, 0.1, 0, 7E-15, 3.5E-14, -3.9000000000000004E-14, -330.664600251863
DataValue, -1.62, 0.1, 0, 4E-15, -1.12E-13, -1.1E-14, 216.01156853605468
DataValue, -1.56, 0.1, 0, -2.1000000000000002E-14, 6.1E-14, 1.3000000000000001E-14, 1403.144882499618
DataValue, -1.5, 0.1, 0, 5.0000000000000008E-15, 1.22E-13, -1.1E-14, 317.65990068941079
DataValue, -1.44, 0.1, 0, 1.6E-14, 8.9000000000000012E-14, -6.0000000000000005E-15, -110.04641429157648
DataValue, -1.3800000000000001, 0.1, 0, 1.0000000000000002E-14, -4.1E-14, -3.0000000000000002E-15, -381.86266901777503
DataValue, -1.32, 0.1, 0, -1.2000000000000001E-14, -6.5E-14, -1.6E-14, 100.07649021015889
DataValue, -1.26, 0.1, 0, -3.0000000000000002E-15, 1.36E-13, -2.4000000000000002E-14, 171.23042033143736
DataValue, -1.2, 0.1, 0, -1.5000000000000002E-14, 1.3100000000000002E-13, -2.5E-14, -31.462679544337096
DataValue, -1.1400000000000001, 0.1, 0, -9.0000000000000011E-15, -3.0000000000000002E-15, 5.0000000000000008E-15, -60.458713399109577
DataValue, -1.08, 0.1, 0, -3.0000000000000002E-15, -1.8000000000000002E-14, -5.0000000000000008E-15, 41.255247329414878
DataValue, -1.02, 0.1, 0, 2E-15, 5.5000000000000005E-14, -4.3000000000000006E-14, 56.775854019794558
DataValue, -0.96, 0.1, 0, 1.2000000000000001E-14, 1.4900000000000002E-13, 1.0000000000000002E-14, -78.8215373328122
DataValue, -0.9, 0.1, 0, -2.4000000000000002E-14, 1.2000000000000001E-14, -2.6000000000000003E-14, -76.43511215571209
DataValue, -0.84, 0.1, 0, 9.0000000000000011E-15, -3.1E-14, -3.3000000000000005E-14, -137.06942907258875
DataValue, -0.78, 0.1, 0, 2.5E-14, 5.0000000000000008E-15, -5.0000000000000008E-15, 69.562471398454989
DataValue, -0.72, 0.1, 0, 3.0000000000000005E-14, 1.7400000000000002E-13, -2.5E-14, 39.415048650366089
DataValue, -0.66, 0.1, 0, -1.7E-14, 1.0500000000000001E-13, 1.2000000000000001E-14, -38.965925420486137
DataValue, -0.6, 0.1, 0, 2.6000000000000003E-14, 8E-15, -2.7000000000000002E-14, -778.4591033557117
DataValue, -0.54, 0.1, 0, 3.0000000000000002E-15, -9.0000000000000008E-14, -4.2000000000000004E-14, 42.690837854128226
DataValue, -0.48, 0.1, 0, 1.6E-14, 1.3300000000000001E-13, -7E-15, 190.44927225730382
DataValue, -0.42, 0.1, 0, 1.3000000000000001E-14, 1.69E-13, -4.7E-14, 305.45652218992217
DataValue, -0.36, 0.1, 0, 2.8E-14, 1.9700000000000002E-13, -2.0300000000000002E-13, 52.818229679506331
DataValue, -0.3, 0.1, 0, 3.0000000000000002E-15, 1.6390000000000002E-12, -1.6350000000000002E-12, 27.9455233587456
DataValue, -0.24, 0.1, 0, 2.4000000000000002E-14, 1.4433E-11, -1.4368000000000002E-11, 28.326625637632269
DataValue, -0.18, 0.1, 0, 2.1000000000000002E-14, 1.1333900000000001E-10, -1.1283400000000001E-10, 31.176307116134058
DataValue, -0.12, 0.1, 0, 1.5000000000000002E-14, 6.77625E-10, -6.7606400000000008E-10, 37.519719539933746
DataValue, -0.06, 0.1, 0, 1.7E-14, 2.77582E-09, -2.76767E-09, 48.772772521142784
DataValue, 0, 0.1, 0, -7E-15, 7.93456E-09, -7.92826E-09, 66.173757798579317
DataValue, 0.06, 0.1, 0, 4.5000000000000004E-14, 1.7019399999999997E-08, -1.70028E-08, 90.158523935531491
DataValue, 0.12, 0.1, 0, 7E-15, 3.00306E-08, -3.00115E-08, 119.56127406292977
DataValue, 0.18, 0.1, 0, 3.9000000000000004E-14, 4.6433599999999996E-08, -4.6414499999999995E-08, 152.70556548927922
DataValue, 0.24, 0.1, 0, 1.4E-14, 6.5893699999999991E-08, -6.58657E-08, 187.64431645778791
DataValue, 0.3, 0.1, 0, -6.0000000000000005E-15, 8.8017099999999992E-08, -8.79988E-08, 224.51464388410622
DataValue, 0.36, 0.1, 0, 8E-15, 1.1245229999999998E-07, -1.1242919999999999E-07, 262.32175547093209
DataValue, 0.42, 0.1, 0, -4E-15, 1.39071E-07, -1.39053E-07, 300.80785699786588
DataValue, 0.48, 0.1, 0, -2.5E-14, 1.67579E-07, -1.67587E-07, 339.55992721613751
DataValue, 0.54, 0.1, 0, 7E-15, 1.98023E-07, -1.98013E-07, 379.15412663599
DataValue, 0.6, 0.1, 0, -3.1E-14, 2.2997E-07, -2.29982E-07, 419.2296732554268
DataValue, 0.66, 0.1, 0, 2E-15, 2.6365E-07, -2.6364099999999997E-07, 459.589739797728
DataValue, 0.72, 0.1, 0, 1.8000000000000002E-14, 2.9858399999999997E-07, -2.98596E-07, 500.93956220082225
DataValue, 0.78, 0.1, 0, 4.0000000000000006E-14, 3.35014E-07, -3.3501E-07, 542.17514125849334
DataValue, 0.84, 0.1, 0, -1E-15, 3.72554E-07, -3.72577E-07, 584.83923851763734
DataValue, 0.9, 0.1, 0, 1.3000000000000001E-14, 4.11314E-07, -4.1130699999999997E-07, 626.98053271171113
DataValue, 0.96, 0.1, 0, 0, 4.51139E-07, -4.51147E-07, 670.56679489896294
DataValue, 1.02, 0.1, 0, -5.0000000000000008E-15, 4.9191699999999994E-07, -4.91971E-07, 713.599994932519
DataValue, 1.08, 0.1, 0, 4.4E-14, 5.33755E-07, -5.33775E-07, 757.84184838254919
DataValue, 1.1400000000000001, 0.1, 0, -1.3000000000000001E-14, 5.76315E-07, -5.76369E-07, 802.53568449145257
